symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2017-05-05 00:00:00+00:00,148.96,148.98,146.76,146.76,26787359,35.4169101848,35.4216654091,34.8938355178,34.8938355178,107149436,0.0,1.0
AAPL,2017-05-08 00:00:00+00:00,153.01,153.7,149.03,149.03,48339210,36.3798430947,36.5438983312,35.4335534697,35.4335534697,193356840,0.0,1.0
AAPL,2017-05-09 00:00:00+00:00,153.99,154.88,153.45,153.87,35942435,36.6128490827,36.8244565617,36.4844580281,36.5843177373,143769740,0.0,1.0
AAPL,2017-05-10 00:00:00+00:00,153.26,153.94,152.11,153.63,25670456,36.4392833977,36.6009610221,36.1658580036,36.5272550463,102681824,0.0,1.0
AAPL,2017-05-11 00:00:00+00:00,153.95,154.07,152.31,152.45,25596687,36.753128198,36.7817763005,36.3616041301,36.3950269164,102386748,0.63,1.0
AAPL,2017-05-12 00:00:00+00:00,156.1,156.42,154.67,154.7,32221756,37.2664067016,37.3428016416,36.9250168131,36.9321788388,128887024,0.0,1.0
AAPL,2017-05-15 00:00:00+00:00,155.7,156.65,155.05,156.01,25700983,37.1709130265,37.3977105048,37.0157358045,37.2449206247,102803932,0.0,1.0
AAPL,2017-05-16 00:00:00+00:00,155.47,156.06,154.72,155.94,19904679,37.1160041633,37.2568573341,36.9369535225,37.2282092315,79618716,0.0,1.0
AAPL,2017-05-17 00:00:00+00:00,150.25,154.57,149.71,153.6,49482818,35.8698117035,36.9011433944,35.7408952421,36.6695712323,197931272,0.0,1.0
AAPL,2017-05-18 00:00:00+00:00,152.54,153.34,151.13,151.27,33159664,36.4165129933,36.6075003435,36.0798977886,36.1133205749,132638656,0.0,1.0
AAPL,2017-05-19 00:00:00+00:00,153.06,153.98,152.63,153.38,26733798,36.5406547709,36.7602902236,36.4379990702,36.617049711,106935192,0.0,1.0
AAPL,2017-05-22 00:00:00+00:00,153.99,154.58,152.91,154.0,22340069,36.7626775655,36.9035307362,36.5048446428,36.7650649074,89360276,0.0,1.0
AAPL,2017-05-23 00:00:00+00:00,153.8,154.9,153.31,154.9,19430358,36.7173180698,36.9799256763,36.6003383179,36.9799256763,77721432,0.0,1.0
AAPL,2017-05-24 00:00:00+00:00,153.34,154.17,152.67,153.84,19118319,36.6075003435,36.8056497193,36.4475484377,36.7268674373,76473276,0.0,1.0
AAPL,2017-05-25 00:00:00+00:00,153.87,154.35,153.03,153.73,19044463,36.734029463,36.8486218731,36.5334927453,36.7006066767,76177852,0.0,1.0
AAPL,2017-05-26 00:00:00+00:00,153.61,154.24,153.31,154.0,21632202,36.6719585742,36.8223611124,36.6003383179,36.7650649074,86528808,0.0,1.0
AAPL,2017-05-30 00:00:00+00:00,153.67,154.43,153.33,153.42,20034934,36.6862826254,36.8677206081,36.6051130016,36.6265990785,80139736,0.0,1.0
AAPL,2017-05-31 00:00:00+00:00,152.76,154.17,152.38,153.97,23162873,36.4690345146,36.8056497193,36.3783155233,36.7579028817,92651492,0.0,1.0
AAPL,2017-06-01 00:00:00+00:00,153.18,153.33,152.22,153.17,16180143,36.5693028735,36.6051130016,36.3401180532,36.5669155316,64720572,0.0,1.0
AAPL,2017-06-02 00:00:00+00:00,155.45,155.45,152.89,153.58,27285861,37.1112294796,37.1112294796,36.500069959,36.6647965485,109143444,0.0,1.0
AAPL,2017-06-05 00:00:00+00:00,153.93,154.45,153.46,154.34,24803858,36.7483535142,36.8724952918,36.636148446,36.8462345312,99215432,0.0,1.0
AAPL,2017-06-06 00:00:00+00:00,154.45,155.81,153.78,153.9,26249630,36.8724952918,37.1971737871,36.7125433861,36.7411914886,104998520,0.0,1.0
AAPL,2017-06-07 00:00:00+00:00,155.37,155.98,154.48,155.02,20678772,37.0921307445,37.237758599,36.8796573175,37.0085737788,82715088,0.0,1.0
AAPL,2017-06-08 00:00:00+00:00,154.99,155.54,154.4,155.25,20771367,37.0014117532,37.1327155564,36.8605585825,37.063482642,83085468,0.0,1.0
AAPL,2017-06-09 00:00:00+00:00,148.98,155.19,146.02,155.19,64882700,35.5666192851,37.0491585907,34.8599660894,37.0491585907,259530800,0.0,1.0
AAPL,2017-06-12 00:00:00+00:00,145.42,146.09,142.51,145.74,71563614,34.7167255768,34.8766774826,34.0220090906,34.7931205169,286254456,0.0,1.0
AAPL,2017-06-13 00:00:00+00:00,146.59,147.45,145.15,147.16,33749154,34.9960445764,35.2013559779,34.6522673461,35.1321230634,134996616,0.0,1.0
AAPL,2017-06-14 00:00:00+00:00,145.16,147.5,143.84,147.5,31224203,34.654654688,35.2132926873,34.3395255602,35.2132926873,124896812,0.0,1.0
AAPL,2017-06-15 00:00:00+00:00,144.29,144.4798,142.21,143.32,31348832,34.4469559447,34.4922676935,33.9503888343,34.2153837826,125395328,0.0,1.0
AAPL,2017-06-16 00:00:00+00:00,142.27,144.5,142.2,143.78,49180748,33.9647128855,34.4970901241,33.9480014924,34.325201509,196722992,0.0,1.0
AAPL,2017-06-19 00:00:00+00:00,146.34,146.74,143.66,143.66,31449132,34.9363610295,35.0318547046,34.2965534064,34.2965534064,125796528,0.0,1.0
AAPL,2017-06-20 00:00:00+00:00,145.01,146.87,144.94,146.87,24572170,34.6188445599,35.062890149,34.6021331667,35.062890149,98288680,0.0,1.0
AAPL,2017-06-21 00:00:00+00:00,145.87,146.0693,144.61,145.52,21064679,34.8241559613,34.8717356849,34.5233508848,34.7405989956,84258716,0.0,1.0
AAPL,2017-06-22 00:00:00+00:00,145.63,146.7,145.1199,145.77,18673365,34.7668597562,35.0223053371,34.6450814471,34.8002825425,74693460,0.0,1.0
AAPL,2017-06-23 00:00:00+00:00,146.28,147.16,145.11,145.13,25997976,34.9220369782,35.1321230634,34.6427179786,34.6474926624,103991904,0.0,1.0
AAPL,2017-06-26 00:00:00+00:00,145.82,148.28,145.38,147.17,25524661,34.8122192519,35.3995053537,34.7071762093,35.1345104053,102098644,0.0,1.0
AAPL,2017-06-27 00:00:00+00:00,143.73,146.16,143.62,145.01,24423643,34.3132647996,34.8933888757,34.2870040389,34.6188445599,97694572,0.0,1.0
AAPL,2017-06-28 00:00:00+00:00,145.83,146.11,143.1601,144.49,21915939,34.8146065938,34.8814521663,34.177210186,34.4947027822,87663756,0.0,1.0
AAPL,2017-06-29 00:00:00+00:00,143.68,145.13,142.28,144.71,31116980,34.3013280902,34.6474926624,33.9671002274,34.5472243035,124467920,0.0,1.0
AAPL,2017-06-30 00:00:00+00:00,144.02,144.96,143.78,144.45,22328979,34.382497714,34.6069078505,34.325201509,34.4851534147,89315916,0.0,1.0
AAPL,2017-07-03 00:00:00+00:00,143.5,145.3,143.1,144.88,14258300,34.2583559364,34.6880774743,34.1628622613,34.5878091155,57033200,0.0,1.0
AAPL,2017-07-05 00:00:00+00:00,144.09,144.79,142.7237,143.69,20758795,34.3992091072,34.5663230386,34.0730265865,34.3037154321,83035180,0.0,1.0
AAPL,2017-07-06 00:00:00+00:00,142.73,143.5,142.41,143.02,23374374,34.0745306119,34.2583559364,33.9981356718,34.1437635263,93497496,0.0,1.0
AAPL,2017-07-07 00:00:00+00:00,144.18,144.75,142.9,142.9,18505351,34.4206951841,34.5567736711,34.1151154238,34.1151154238,74021404,0.0,1.0
AAPL,2017-07-10 00:00:00+00:00,145.06,145.95,143.37,144.11,21030466,34.6307812692,34.8432546963,34.227320492,34.4039837909,84121864,0.0,1.0
AAPL,2017-07-11 00:00:00+00:00,145.53,145.85,144.38,144.73,18311156,34.7429863375,34.8193812775,34.4684420216,34.5519989873,73244624,0.0,1.0
AAPL,2017-07-12 00:00:00+00:00,145.74,146.18,144.82,145.87,23617964,34.7931205169,34.8981635595,34.5734850642,34.8241559613,94471856,0.0,1.0
AAPL,2017-07-13 00:00:00+00:00,147.77,148.49,145.44,145.5,24922788,35.2777509179,35.4496395331,34.7215002606,34.7358243118,99691152,0.0,1.0
AAPL,2017-07-14 00:00:00+00:00,149.04,149.33,147.33,147.97,19961788,35.5809433363,35.6501762508,35.1727078753,35.3254977555,79847152,0.0,1.0
AAPL,2017-07-17 00:00:00+00:00,149.56,150.9,148.57,148.82,23243713,35.7050851139,36.0249889255,35.4687382681,35.528421815,92974852,0.0,1.0
AAPL,2017-07-18 00:00:00+00:00,150.08,150.13,148.67,149.2,17713795,35.8292268915,35.8411636009,35.4926116869,35.6191408064,70855180,0.0,1.0
AAPL,2017-07-19 00:00:00+00:00,151.02,151.42,149.95,150.48,20615419,36.053637028,36.1491307031,35.7981914471,35.9247205666,82461676,0.0,1.0
AAPL,2017-07-20 00:00:00+00:00,150.34,151.74,150.19,151.5,17053326,35.8912977804,36.2255256431,35.8554876522,36.1682294381,68213304,0.0,1.0
AAPL,2017-07-21 00:00:00+00:00,150.27,150.44,148.88,149.99,24671002,35.8745863872,35.9151711991,35.5427458663,35.8077408147,98684008,0.0,1.0
AAPL,2017-07-24 00:00:00+00:00,152.09,152.44,149.9,150.58,21122730,36.3090826088,36.3926395745,35.7862547378,35.9485939854,84490920,0.0,1.0
AAPL,2017-07-25 00:00:00+00:00,152.74,153.84,151.8,151.8,18612649,36.4642598309,36.7268674373,36.2398496944,36.2398496944,74450596,0.0,1.0
AAPL,2017-07-26 00:00:00+00:00,153.46,153.93,153.06,153.35,15172136,36.636148446,36.7483535142,36.5406547709,36.6098876854,60688544,0.0,1.0
AAPL,2017-07-27 00:00:00+00:00,150.56,153.99,147.3,153.75,32175875,35.9438193016,36.7626775655,35.1655458497,36.7053813604,128703500,0.0,1.0
AAPL,2017-07-28 00:00:00+00:00,149.5,150.23,149.19,149.89,16832947,35.6907610627,35.8650370197,35.6167534645,35.7838673959,67331788,0.0,1.0
AAPL,2017-07-31 00:00:00+00:00,148.73,150.33,148.13,149.9,19422655,35.5069357381,35.8889104385,35.3636952255,35.7862547378,77690620,0.0,1.0
AAPL,2017-08-01 00:00:00+00:00,150.05,150.22,148.41,149.1,24725526,35.8220648659,35.8626496778,35.4305407981,35.5952673876,98902104,0.0,1.0
AAPL,2017-08-02 00:00:00+00:00,157.14,159.75,156.16,159.28,69222793,37.5146902568,38.1377864867,37.2807307528,38.0255814185,276891172,0.0,1.0
AAPL,2017-08-03 00:00:00+00:00,155.57,157.21,155.02,157.05,26000738,37.1398775821,37.5314016499,37.0085737788,37.4932041799,104002952,0.0,1.0
AAPL,2017-08-04 00:00:00+00:00,156.39,157.4,155.69,156.07,20349532,37.335639616,37.5767611456,37.1685256846,37.2592446759,81398128,0.0,1.0
AAPL,2017-08-07 00:00:00+00:00,158.81,158.92,156.6701,157.06,21870321,37.9133763503,37.9396371109,37.402509062,37.4955915218,87481284,0.0,1.0
AAPL,2017-08-08 00:00:00+00:00,160.08,161.83,158.27,158.6,35775675,38.2165687687,38.6343535971,37.7844598889,37.8632421708,143102700,0.0,1.0
AAPL,2017-08-09 00:00:00+00:00,161.059998,161.27,159.11,159.26,25640394,38.4505277951,38.500662452,37.9849966066,38.0208067347,102561576,0.0,1.0
AAPL,2017-08-10 00:00:00+00:00,155.32,160.0,154.63,159.9,39081017,37.2305965734,38.3524044022,37.0652018294,38.3284341494,156324068,0.63,1.0
AAPL,2017-08-11 00:00:00+00:00,157.48,158.5728,156.07,156.6,25943187,37.7483540328,38.0103009549,37.410373469,37.5374158086,103772748,0.0,1.0
AAPL,2017-08-14 00:00:00+00:00,159.85,160.21,158.75,159.32,21754810,38.316449023,38.4027419329,38.0527762428,38.1894066835,87019240,0.0,1.0
AAPL,2017-08-15 00:00:00+00:00,161.6,162.195,160.14,160.66,27936774,38.7359284462,38.8785514501,38.385962756,38.5106080703,111747096,0.0,1.0
AAPL,2017-08-16 00:00:00+00:00,160.95,162.51,160.15,161.94,27321761,38.5801218033,38.9540577462,38.3883597813,38.8174273055,109287044,0.0,1.0
AAPL,2017-08-17 00:00:00+00:00,157.86,160.71,157.84,160.52,26925694,37.8394409933,38.5225931967,37.8346469427,38.4770497165,107702776,0.0,1.0
AAPL,2017-08-18 00:00:00+00:00,157.5,159.5,156.72,157.86,27012525,37.7531480834,38.2325531384,37.5661801119,37.8394409933,108050100,0.0,1.0
AAPL,2017-08-21 00:00:00+00:00,157.21,157.89,155.1101,157.5,26145653,37.6836343504,37.8466320691,37.1802830129,37.7531480834,104582612,0.0,1.0
AAPL,2017-08-22 00:00:00+00:00,159.78,160.0,158.02,158.23,21297812,38.2996698461,38.3524044022,37.8777933977,37.9281309285,85191248,0.0,1.0
AAPL,2017-08-23 00:00:00+00:00,159.98,160.47,158.88,159.07,19198189,38.3476103516,38.4650645901,38.0839375714,38.1294810516,76792756,0.0,1.0
AAPL,2017-08-24 00:00:00+00:00,159.27,160.74,158.55,160.43,19029621,38.1774215571,38.5297842725,38.0048357373,38.455476489,76118484,0.0,1.0
AAPL,2017-08-25 00:00:00+00:00,159.86,160.56,159.27,159.65,25015218,38.3188460483,38.4866378176,38.1774215571,38.2685085175,100060872,0.0,1.0
AAPL,2017-08-28 00:00:00+00:00,161.47,162.0,159.93,160.14,25279674,38.7047671176,38.8318094572,38.3356252252,38.385962756,101118696,0.0,1.0
AAPL,2017-08-29 00:00:00+00:00,162.91,163.12,160.0,160.1,29307862,39.0499387572,39.100276288,38.3524044022,38.3763746549,117231448,0.0,1.0
AAPL,2017-08-30 00:00:00+00:00,163.35,163.89,162.61,163.8,26973946,39.1554078693,39.2848472342,38.978027999,39.2632740067,107895784,0.0,1.0
AAPL,2017-08-31 00:00:00+00:00,164.0,164.52,163.48,163.64,26412439,39.3112145122,39.4358598265,39.1865691979,39.2249216023,105649756,0.0,1.0
AAPL,2017-09-01 00:00:00+00:00,164.05,164.94,163.63,164.8,16508568,39.3231996386,39.5365348881,39.222524577,39.5029765342,66034272,0.0,1.0
AAPL,2017-09-05 00:00:00+00:00,162.08,164.25,160.56,163.75,29317054,38.8509856594,39.3711401441,38.4866378176,39.2512888803,117268216,0.0,1.0
AAPL,2017-09-06 00:00:00+00:00,161.91,162.99,160.52,162.71,21179047,38.8102362297,39.0691149594,38.4770497165,39.0019982517,84716188,0.0,1.0
AAPL,2017-09-07 00:00:00+00:00,161.26,162.24,160.36,162.09,21722995,38.6544295868,38.8893380638,38.4386973121,38.8533826847,86891980,0.0,1.0
AAPL,2017-09-08 00:00:00+00:00,158.63,161.15,158.53,160.86,28183159,38.0240119395,38.6280623088,38.0000416867,38.5585485758,112732636,0.0,1.0
AAPL,2017-09-11 00:00:00+00:00,161.5,162.05,159.89,160.5,31028926,38.7119581934,38.8437945836,38.3260371241,38.4722556659,124115704,0.0,1.0
AAPL,2017-09-12 00:00:00+00:00,160.86,163.96,158.77,162.61,71139119,38.5585485758,39.3016264111,38.0575702933,38.978027999,284556476,0.0,1.0
AAPL,2017-09-13 00:00:00+00:00,159.65,159.96,157.91,159.87,44393752,38.2685085175,38.3428163011,37.8514261197,38.3212430736,177575008,0.0,1.0
AAPL,2017-09-14 00:00:00+00:00,158.28,159.4,158.09,158.99,23073646,37.9401160548,38.2085828857,37.8945725746,38.1103048494,92294584,0.0,1.0
AAPL,2017-09-15 00:00:00+00:00,159.88,160.97,158.0,158.47,48203642,38.3236400989,38.5849158539,37.8729993471,37.9856595351,192814568,0.0,1.0
AAPL,2017-09-18 00:00:00+00:00,158.67,160.5,157.995,160.11,27939718,38.0336000406,38.4722556659,37.8718008345,38.3787716802,111758872,0.0,1.0
AAPL,2017-09-19 00:00:00+00:00,158.73,159.77,158.44,159.51,20347352,38.0479821922,38.2972728208,37.9784684592,38.2349501637,81389408,0.0,1.0
AAPL,2017-09-20 00:00:00+00:00,156.07,158.26,153.83,157.9,51693239,37.410373469,37.9353220043,36.8734398074,37.8490290944,206772956,0.0,1.0
AAPL,2017-09-21 00:00:00+00:00,153.39,155.8,152.75,155.8,36643382,36.7679706953,37.3456537866,36.6145610777,37.3456537866,146573528,0.0,1.0
AAPL,2017-09-22 00:00:00+00:00,151.89,152.27,150.56,152.02,46114424,36.408416904,36.4995038645,36.0896125424,36.4395782326,184457696,0.0,1.0
AAPL,2017-09-25 00:00:00+00:00,150.55,151.83,149.16,149.99,43922334,36.0872155172,36.3940347524,35.7540290039,35.9529821018,175689336,0.0,1.0
AAPL,2017-09-26 00:00:00+00:00,153.14,153.92,151.69,151.78,35470985,36.7080450634,36.8950130349,36.3604763985,36.382049626,141883940,0.0,1.0
AAPL,2017-09-27 00:00:00+00:00,154.23,154.7189,153.54,153.8,24959552,36.9693208184,37.0865113841,36.8039260744,36.8662487316,99838208,0.0,1.0
AAPL,2017-09-28 00:00:00+00:00,153.28,154.28,152.7,153.89,21896592,36.7416034173,36.9813059448,36.6025759513,36.8878219591,87586368,0.0,1.0
AAPL,2017-09-29 00:00:00+00:00,154.12,154.13,152.0,153.21,25856530,36.9429535404,36.9453505657,36.4347841821,36.7248242404,103426120,0.0,1.0
AAPL,2017-10-02 00:00:00+00:00,153.81,154.45,152.72,154.26,18524860,36.8686457569,37.0220553745,36.6073700019,36.9765118942,74099440,0.0,1.0
AAPL,2017-10-03 00:00:00+00:00,154.48,155.09,153.91,154.01,16146388,37.0292464503,37.1754649921,36.8926160096,36.9165862624,64585552,0.0,1.0
AAPL,2017-10-04 00:00:00+00:00,153.48,153.86,152.46,153.63,19844177,36.7895439228,36.8806308832,36.5450473447,36.8254993019,79376708,0.0,1.0
AAPL,2017-10-05 00:00:00+00:00,155.39,155.44,154.05,154.18,21032800,37.2473757503,37.2593608767,36.9261743635,36.957335692,84131200,0.0,1.0
AAPL,2017-10-06 00:00:00+00:00,155.3,155.49,154.56,154.97,16423749,37.2258025229,37.2713460031,37.0484226525,37.1467006888,65694996,0.0,1.0
AAPL,2017-10-09 00:00:00+00:00,155.84,156.73,155.485,155.81,16200129,37.3552418877,37.5685771372,37.2701474904,37.3480508119,64800516,0.0,1.0
AAPL,2017-10-10 00:00:00+00:00,155.9,158.0,155.1,156.055,15456331,37.3696240394,37.8729993471,37.1778620174,37.4067779311,61825324,0.0,1.0
AAPL,2017-10-11 00:00:00+00:00,156.55,156.98,155.75,155.97,16607693,37.5254306822,37.6285027691,37.3336686602,37.3864032163,66430772,0.0,1.0
AAPL,2017-10-12 00:00:00+00:00,156.0,157.37,155.7299,156.35,16045720,37.3935942921,37.7219867548,37.3288506394,37.4774901767,64182880,0.0,1.0
AAPL,2017-10-13 00:00:00+00:00,156.99,157.28,156.41,156.73,16287608,37.6308997944,37.7004135273,37.4918723284,37.5685771372,65150432,0.0,1.0
AAPL,2017-10-16 00:00:00+00:00,159.88,160.0,157.65,157.9,23894630,38.3236400989,38.3524044022,37.7891034625,37.8490290944,95578520,0.0,1.0
AAPL,2017-10-17 00:00:00+00:00,160.47,160.87,159.23,159.78,18816438,38.4650645901,38.5609456011,38.167833456,38.2996698461,75265752,0.0,1.0
AAPL,2017-10-18 00:00:00+00:00,159.76,160.71,159.6,160.42,16158659,38.2948757956,38.5225931967,38.2565233912,38.4530794637,64634636,0.0,1.0
AAPL,2017-10-19 00:00:00+00:00,155.98,157.08,155.02,156.75,42111326,37.3888002416,37.6524730218,37.1586858152,37.5733711878,168445304,0.0,1.0
AAPL,2017-10-20 00:00:00+00:00,156.25,157.75,155.96,156.61,23612246,37.453519924,37.8130737153,37.384006191,37.5398128339,94448984,0.0,1.0
AAPL,2017-10-23 00:00:00+00:00,156.17,157.69,155.5,156.89,21654461,37.4343437218,37.7986915636,37.2737430284,37.6069295416,86617844,0.0,1.0
AAPL,2017-10-24 00:00:00+00:00,157.1,157.42,156.2,156.29,17137731,37.6572670724,37.7339718812,37.4415347976,37.4631080251,68550924,0.0,1.0
AAPL,2017-10-25 00:00:00+00:00,156.41,157.55,155.27,156.91,20126554,37.4918723284,37.7651332098,37.218611447,37.6117235922,80506216,0.0,1.0
AAPL,2017-10-26 00:00:00+00:00,157.41,157.8295,156.78,157.23,16751691,37.7315748559,37.8321300662,37.5805622636,37.688428401,67006764,0.0,1.0
AAPL,2017-10-27 00:00:00+00:00,163.05,163.6,158.7,159.29,43904150,39.0834971111,39.2153335012,38.0407911164,38.1822156076,175616600,0.0,1.0
AAPL,2017-10-30 00:00:00+00:00,166.72,168.07,163.72,163.89,43923292,39.9632053871,40.2868037992,39.2440978045,39.2848472342,175693168,0.0,1.0
AAPL,2017-10-31 00:00:00+00:00,169.04,169.6499,166.94,167.9,35474672,40.5193152509,40.6655098224,40.0159399431,40.2460543695,141898688,0.0,1.0
AAPL,2017-11-01 00:00:00+00:00,166.89,169.94,165.61,169.87,33100847,40.0039548167,40.7350475257,39.6971355815,40.7182683487,132403388,0.0,1.0
AAPL,2017-11-02 00:00:00+00:00,168.11,168.5,165.28,167.64,32710040,40.2963919003,40.389875886,39.6180337474,40.1837317124,130840160,0.0,1.0
AAPL,2017-11-03 00:00:00+00:00,172.5,174.26,171.12,174.0,58683826,41.3486859961,41.7705624445,41.0178965081,41.7082397874,234735304,0.0,1.0
AAPL,2017-11-06 00:00:00+00:00,174.25,174.99,171.72,172.365,34242566,41.7681654192,41.9455452896,41.1617180246,41.3163261549,136970264,0.0,1.0
AAPL,2017-11-07 00:00:00+00:00,174.81,175.25,173.6,173.91,23910914,41.9023988346,42.0078679468,41.6123587764,41.6866665599,95643656,0.0,1.0
AAPL,2017-11-08 00:00:00+00:00,176.24,176.24,174.33,174.66,23907639,42.245173449,42.245173449,41.7873416214,41.8664434555,95630556,0.0,1.0
AAPL,2017-11-09 00:00:00+00:00,175.88,176.095,173.14,175.11,28636531,42.1588805391,42.2104165825,41.5020956137,41.9743095929,114546124,0.0,1.0
AAPL,2017-11-10 00:00:00+00:00,174.67,175.38,174.27,175.11,25061183,42.0198530731,42.1906557048,41.9236262384,42.1257025914,100244732,0.63,1.0
AAPL,2017-11-13 00:00:00+00:00,173.97,174.5,173.4,173.5,16828025,41.8514561123,41.9789566684,41.7143328727,41.7383895814,67312100,0.0,1.0
AAPL,2017-11-14 00:00:00+00:00,171.34,173.48,171.18,173.04,23588451,41.2187646737,41.7335782397,41.1802739398,41.6277287214,94353804,0.0,1.0
AAPL,2017-11-15 00:00:00+00:00,169.08,170.3197,168.38,169.97,28702351,40.6750830572,40.9733140749,40.5066860964,40.8891877646,114809404,0.0,1.0
AAPL,2017-11-16 00:00:00+00:00,171.1,171.87,170.3,171.18,23497326,41.1610285728,41.3462652297,40.9685749033,41.1802739398,93989304,0.0,1.0
AAPL,2017-11-17 00:00:00+00:00,170.15,171.39,169.64,171.04,21665811,40.9324898402,41.230793028,40.8098006259,41.1465945476,86663244,0.0,1.0
AAPL,2017-11-20 00:00:00+00:00,169.98,170.56,169.56,170.29,15974387,40.8915934355,41.0311223459,40.7905552589,40.9661692324,63897548,0.0,1.0
AAPL,2017-11-21 00:00:00+00:00,173.14,173.7,170.78,170.78,24875471,41.6517854301,41.7865029988,41.084047105,41.084047105,99501884,0.0,1.0
AAPL,2017-11-22 00:00:00+00:00,174.96,175.0,173.05,173.36,24997274,42.0896175283,42.0992402118,41.6301343923,41.7047101893,99989096,0.0,1.0
AAPL,2017-11-24 00:00:00+00:00,174.97,175.5,174.6459,175.1,14026519,42.0920231992,42.2195237553,42.0140554063,42.1232969205,56106076,0.0,1.0
AAPL,2017-11-27 00:00:00+00:00,174.09,175.08,173.34,175.05,20536313,41.8803241627,42.1184855788,41.6998988475,42.1112685662,82145252,0.0,1.0
AAPL,2017-11-28 00:00:00+00:00,173.07,174.87,171.86,174.3,25468442,41.634945734,42.0679664905,41.3438595589,41.930843251,101873768,0.0,1.0
AAPL,2017-11-29 00:00:00+00:00,169.48,172.92,167.16,172.63,40788324,40.771309892,41.598860671,40.2131942503,41.5290962158,163153296,0.0,1.0
AAPL,2017-11-30 00:00:00+00:00,171.85,172.14,168.44,170.43,40172368,41.341453888,41.4112183432,40.5211201216,40.9998486246,160689472,0.0,1.0
AAPL,2017-12-01 00:00:00+00:00,171.05,171.67,168.5,169.95,39590080,41.1490002185,41.2981518124,40.5355541468,40.8843764228,158360320,0.0,1.0
AAPL,2017-12-04 00:00:00+00:00,169.8,172.62,169.63,172.48,32115052,40.8482913598,41.5266905449,40.807394955,41.4930111528,128460208,0.0,1.0
AAPL,2017-12-05 00:00:00+00:00,169.64,171.52,168.4,169.06,27008428,40.8098006259,41.2620667493,40.5114974381,40.6702717155,108033712,0.0,1.0
AAPL,2017-12-06 00:00:00+00:00,169.01,170.2047,166.46,167.5,28224357,40.6582433611,40.9456488599,40.0447972895,40.2949870599,112897428,0.0,1.0
AAPL,2017-12-07 00:00:00+00:00,169.32,170.44,168.91,169.03,24469613,40.7328191581,41.0022542954,40.6341866524,40.6630547029,97878452,0.0,1.0
AAPL,2017-12-08 00:00:00+00:00,169.37,171.0,168.82,170.49,23096872,40.7448475124,41.1369718641,40.6125356146,41.0142826498,92387488,0.0,1.0
AAPL,2017-12-11 00:00:00+00:00,172.67,172.89,168.79,169.2,33092051,41.5387188993,41.5916436584,40.605318602,40.7039511077,132368204,0.0,1.0
AAPL,2017-12-12 00:00:00+00:00,171.7,172.39,171.461,172.15,18945457,41.305368825,41.4713601149,41.2478732912,41.4136240141,75781828,0.0,1.0
AAPL,2017-12-13 00:00:00+00:00,172.27,173.54,172.0,172.5,23142242,41.4424920645,41.7480122649,41.377538951,41.4978224945,92568968,0.0,1.0
AAPL,2017-12-14 00:00:00+00:00,172.22,173.13,171.65,172.4,20219307,41.4304637102,41.6493797593,41.2933404706,41.4737657858,80877228,0.0,1.0
AAPL,2017-12-15 00:00:00+00:00,173.97,174.17,172.46,173.63,37054632,41.8514561123,41.8995695297,41.488199811,41.7696633027,148218528,0.0,1.0
AAPL,2017-12-18 00:00:00+00:00,176.42,177.2,174.86,174.88,28831533,42.4408454752,42.628487803,42.0655608196,42.0703721614,115326132,0.0,1.0
AAPL,2017-12-19 00:00:00+00:00,174.54,175.39,174.09,175.03,27078872,41.9885793518,42.1930613757,41.8803241627,42.1064572244,108315488,0.0,1.0
AAPL,2017-12-20 00:00:00+00:00,174.35,175.42,173.25,174.87,23000392,41.9428716053,42.2002783883,41.6782478097,42.0679664905,92001568,0.0,1.0
AAPL,2017-12-21 00:00:00+00:00,175.01,176.02,174.1,174.17,20356826,42.1016458827,42.3446186405,41.8827298336,41.8995695297,81427304,0.0,1.0
AAPL,2017-12-22 00:00:00+00:00,175.01,175.42,174.5,174.68,16052615,42.1016458827,42.2002783883,41.9789566684,42.022258744,64210460,0.0,1.0
AAPL,2017-12-26 00:00:00+00:00,170.57,171.47,169.68,170.8,32968167,41.0335280167,41.250038395,40.8194233094,41.0888584467,131872668,0.0,1.0
AAPL,2017-12-27 00:00:00+00:00,170.6,170.78,169.71,170.1,21672062,41.0407450293,41.084047105,40.826640322,40.9204614859,86688248,0.0,1.0
AAPL,2017-12-28 00:00:00+00:00,171.08,171.85,170.48,171.0,15997739,41.1562172311,41.341453888,41.0118769789,41.1369718641,63990956,0.0,1.0
AAPL,2017-12-29 00:00:00+00:00,169.23,170.59,169.22,170.52,25643711,40.7111681203,41.0383393585,40.7087624494,41.0214996624,102574844,0.0,1.0
AAPL,2018-01-02 00:00:00+00:00,172.26,172.3,169.26,170.16,25048048,41.4400863936,41.4497090771,40.7183851329,40.9348955111,100192192,0.0,1.0
AAPL,2018-01-03 00:00:00+00:00,172.23,174.55,171.96,172.53,28819653,41.432869381,41.9909850227,41.3679162676,41.5050395071,115278612,0.0,1.0
AAPL,2018-01-04 00:00:00+00:00,173.03,173.47,172.08,172.54,22211345,41.6253230506,41.7311725688,41.396784318,41.507445178,88845380,0.0,1.0
AAPL,2018-01-05 00:00:00+00:00,175.0,175.37,173.05,173.44,23016177,42.0992402118,42.188250034,41.6301343923,41.7239555562,92064708,0.0,1.0
